ic_id,primary_alias,aliases,decision,evidence_count,clean_candidate,admitted_clean,strict_lemma_seed,typed_sense_seed,resolver_id,longman,ogden,high_frequency,early_aoa,high_concreteness,frequency,age_of_acquisition,concreteness,sense_count,tag_counts,fired_rules,flags
ic:hamartoma,hamartoma,hamartoma,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:hamate,hamate,hamate,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,2.333226827302685,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_aoa;missing_concreteness
ic:hame,hame,hame,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,1.8938941334724222,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_aoa;missing_concreteness
ic:hammered,hammered,hammered,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,3.2741053751840283,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_aoa;missing_concreteness
ic:hammering,hammering,hammering,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,3.20031916102311,,3.85,1,"{""lexical-word"": 1}",r_admit_lexical,missing_aoa
ic:hammerlock,hammerlock,hammerlock,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,1.7689553968641223,11.93,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_concreteness
ic:hammertoe,hammertoe,hammertoe,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:hamming,hamming,hamming,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,1.7689553968641223,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_aoa;missing_concreteness
ic:hammy,hammy,hammy,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,2.8359021864947356,10.7,2.41,1,"{""lexical-word"": 1}",r_admit_lexical,
ic:handbarrow,handbarrow,handbarrow,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,3.7,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa
ic:handbasin,handbasin,handbasin,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:handbasket,handbasket,handbasket,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:handbell,handbell,handbell,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:handbill,handbill,handbill,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,2.333226827302685,12.21,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_concreteness
ic:handbow,handbow,handbow,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:handbreadth,handbreadth,handbreadth;handsbreadth,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,2,"{""lexical-word"": 2}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:handbuild,handbuild,handbuild,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:handcar,handcar,handcar,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,10.11,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_concreteness
ic:handcolor,handcolor,handcolor;handcolour,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,2,"{""lexical-word"": 2}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:handcraft,handcraft,handcraft;handicraft,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,1.8938941334724222,9.78,3.73,4,"{""lexical-word"": 4}",r_admit_lexical,
ic:handed,handed,handed,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,3.967612483818545,,3.26,1,"{""lexical-word"": 1}",r_admit_lexical,missing_aoa
ic:handedness,handedness,handedness,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,1.8938941334724222,11.38,2.59,1,"{""lexical-word"": 1}",r_admit_lexical,
ic:handful,handful,handful,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,3.7572169935928783,6.42,3.48,2,"{""lexical-word"": 2}",r_admit_lexical,
ic:handheld,handheld,handheld,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,2.614053436878379,10.4,3.93,1,"{""lexical-word"": 1}",r_admit_lexical,
ic:handhold,handhold,handhold,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,1.8938941334724222,9.26,3.91,1,"{""lexical-word"": 1}",r_admit_lexical,
ic:handicap,handicap,handicap,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,3.437962177822698,8.0,3.07,6,"{""lexical-word"": 6}",r_admit_lexical,
ic:handicapper,handicapper,handicapper,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,2.2460766515837847,11.19,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_concreteness
ic:handily,handily,handily,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,2.0699853925281033,,2.08,2,"{""lexical-word"": 2}",r_admit_lexical,missing_aoa
ic:handiness,handiness,handiness,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,2.27,2,"{""lexical-word"": 2}",r_admit_lexical,missing_frequency;missing_aoa
ic:handled,handled,handled,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,4.106747323419533,,3.11,1,"{""lexical-word"": 1}",r_admit_lexical,missing_aoa
ic:handleless,handleless,handleless,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:handler,handler,handler,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,3.44105325479984,10.37,3.21,3,"{""lexical-word"": 3}",r_admit_lexical,
ic:handless,handless,handless,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,3.73,2,"{""lexical-word"": 2}",r_admit_lexical,missing_frequency;missing_aoa
ic:handline,handline,handline,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,2,"{""lexical-word"": 2}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:handling,handling,handling,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,4.055262135707397,,3.0,3,"{""lexical-word"": 3}",r_admit_lexical,missing_aoa
ic:handlock,handlock,handlock,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:handloom,handloom,handloom,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:handoff,handoff,handoff,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,2.4057774944512964,8.82,3.03,1,"{""lexical-word"": 1}",r_admit_lexical,
ic:handout,handout,handout,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,2.9352868186306473,7.74,3.52,2,"{""lexical-word"": 2}",r_admit_lexical,
ic:handover,handover,handover,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,1.9908041464804787,10.94,3.0,1,"{""lexical-word"": 1}",r_admit_lexical,
ic:handrest,handrest,handrest,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:hands,hands,hands,admit,1,false,false,false,false,legacy_typed_sense_seed_pre_p2,false,false,true,false,false,5.373325470670158,,,2,"{""chemical"": 1, ""lexical-word"": 1}",r_admit_lexical,missing_aoa;missing_concreteness;artifact_reading_present
ic:handsewn,handsewn,handsewn,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:handsome,handsome,handsome,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,4.518434047351818,6.5,2.63,2,"{""lexical-word"": 2}",r_admit_lexical,
ic:handsomely,handsomely,handsomely,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,2.87161773876127,,2.07,2,"{""lexical-word"": 2}",r_admit_lexical,missing_aoa
ic:handsomeness,handsomeness,handsomeness,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,1.7689553968641223,9.32,2.3,1,"{""lexical-word"": 1}",r_admit_lexical,
ic:handspike,handspike,handspike,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,14.12,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_concreteness
ic:handspring,handspring,handspring,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,2.2460766515837847,9.75,3.78,1,"{""lexical-word"": 1}",r_admit_lexical,
ic:handstamp,handstamp,handstamp,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,2,"{""lexical-word"": 2}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:handstitched,handstitched,handstitched,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:handwear,handwear,handwear,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:handwheel,handwheel,handwheel,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,2,"{""lexical-word"": 2}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:handiwork,handwork,handiwork;handwork,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,2.882898749170959,9.22,3.66,2,"{""lexical-word"": 2}",r_admit_lexical,
ic:handwrite,handwrite,handwrite,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,3.85,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa
ic:handy,handy,handy,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,4.087018731826884,7.35,1.88,4,"{""lexical-word"": 3, ""technical-term"": 1}",r_admit_lexical,
ic:handywoman,handywoman,handywoman,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:hangbird,hangbird,hangbird,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:hangdog,hangdog,hangdog,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,2.0699853925281033,11.5,,2,"{""lexical-word"": 2}",r_admit_lexical,missing_concreteness
ic:hangout,hangout,hangout,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,2.882898749170959,9.42,3.92,1,"{""lexical-word"": 1}",r_admit_lexical,
ic:hangover,hangover,hangover,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,3.592864137808441,13.39,3.57,3,"{""lexical-word"": 3}",r_admit_lexical,
ic:hangwoman,hangwoman,hangwoman,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:hank,hank,hank,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,4.403096655803525,10.527144999999999,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_concreteness
ic:hanker,hanker,hanker,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,2.3710153881920846,12.24,2.39,1,"{""lexical-word"": 1}",r_admit_lexical,
ic:hankering,hankering,hankering,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,2.8233130591867153,11.38,2.19,1,"{""lexical-word"": 1}",r_admit_lexical,
ic:hansom,hansom,hansom,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,2.136932182158717,9.91,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_concreteness
ic:haoma,haoma,haoma,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:haphazardness,haphazardness,haphazardness,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,1.92,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa
ic:hapless,hapless,hapless,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,2.614053436878379,15.56,1.74,1,"{""lexical-word"": 1}",r_admit_lexical,
ic:haploid,haploid,haploid,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,2,"{""lexical-word"": 2}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:haploidic,haploidic,haploidic,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:haploidy,haploidy,haploidy,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:haplotype,haplotype,haplotype,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:haply,haply,haply,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,2.0699853925281033,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_aoa;missing_concreteness
ic:happening,happening,happening,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,4.956382104391007,,2.1,1,"{""lexical-word"": 1}",r_admit_lexical,missing_aoa
ic:happenstance,happenstance,happenstance,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,2.2460766515837847,14.06,1.54,1,"{""lexical-word"": 1}",r_admit_lexical,
ic:haptic,haptic,haptic,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:haptically,haptically,haptically,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:harakiri,harakiri,harakiri;harikari,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,2,"{""lexical-word"": 2}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:haranguer,haranguer,haranguer,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:harass,harass,harass,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,3.130683232881715,10.84,2.67,2,"{""lexical-word"": 2}",r_admit_lexical,
ic:harassed,harassed,harassed,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,3.2109122345205336,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_aoa;missing_concreteness
ic:harasser,harasser,harasser,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,1.8938941334724222,9.84,3.58,2,"{""lexical-word"": 2}",r_admit_lexical,
ic:harassment,harassment,harassment,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,3.7704006377383035,10.35,2.58,2,"{""lexical-word"": 2}",r_admit_lexical,
ic:harbinger,harbinger,harbinger,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,2.547106647247766,16.07,,2,"{""lexical-word"": 2}",r_admit_lexical,missing_concreteness
